ts,open,high,low,close,volume,dt_utc
1783968300,749.8499755859375,749.9199829101562,749.510009765625,749.760009765625,716289,2026-07-13 18:45:00+00:00
1783968600,749.75,750.0700073242188,749.5250244140625,749.7899780273438,277476,2026-07-13 18:50:00+00:00
1783968900,749.780029296875,749.9099731445312,749.4600219726562,749.5599975585938,362792,2026-07-13 18:55:00+00:00
1783969200,749.5800170898438,749.9000244140625,749.1799926757812,749.8499755859375,325046,2026-07-13 19:00:00+00:00
1783969500,749.8599853515625,749.969970703125,749.5,749.510009765625,269781,2026-07-13 19:05:00+00:00
1783969800,749.5,749.530029296875,749.0999755859375,749.2899780273438,431612,2026-07-13 19:10:00+00:00
1783970100,749.2899780273438,749.4400024414062,749.1300048828125,749.2550048828125,857684,2026-07-13 19:15:00+00:00
1783970400,749.260009765625,749.2999877929688,748.7000122070312,748.9149780273438,590732,2026-07-13 19:20:00+00:00
1783970700,748.9099731445312,748.9600219726562,748.1699829101562,748.3800048828125,772061,2026-07-13 19:25:00+00:00
1783971000,748.3900146484375,748.9000244140625,748.3099975585938,748.655029296875,809967,2026-07-13 19:30:00+00:00
1783971300,748.6500244140625,748.6500244140625,748.0,748.260009765625,643633,2026-07-13 19:35:00+00:00
1783971600,748.27001953125,749.0,748.1749877929688,748.9400024414062,799858,2026-07-13 19:40:00+00:00
1783971900,748.9400024414062,749.0499877929688,748.5700073242188,748.8800048828125,1496325,2026-07-13 19:45:00+00:00
1783972200,748.8900146484375,749.4500122070312,748.8699951171875,749.030029296875,2128159,2026-07-13 19:50:00+00:00
1783972500,749.0599975585938,749.6099853515625,748.9299926757812,749.0999755859375,3520350,2026-07-13 19:55:00+00:00
1784035800,750.9099731445312,751.0399780273438,749.5443115234375,749.6400146484375,3082389,2026-07-14 13:30:00+00:00
1784036100,749.6799926757812,751.3599853515625,749.4400024414062,751.1699829101562,746974,2026-07-14 13:35:00+00:00
1784036400,751.1799926757812,751.52001953125,750.5700073242188,751.3099975585938,446418,2026-07-14 13:40:00+00:00
1784036700,751.3049926757812,751.7899780273438,750.5800170898438,750.989990234375,519379,2026-07-14 13:45:00+00:00
1784037000,750.969970703125,751.5999755859375,750.6300048828125,751.0900268554688,506535,2026-07-14 13:50:00+00:00
1784037300,751.1099853515625,751.5700073242188,750.719970703125,751.3099975585938,382569,2026-07-14 13:55:00+00:00
1784037600,751.3200073242188,751.47998046875,750.2100219726562,750.4400024414062,444625,2026-07-14 14:00:00+00:00
1784037900,750.4400024414062,750.6900024414062,749.8800048828125,750.239501953125,382671,2026-07-14 14:05:00+00:00
1784038200,750.219970703125,750.489990234375,749.7799072265625,750.4299926757812,400013,2026-07-14 14:10:00+00:00
1784038500,750.4199829101562,750.4199829101562,748.6599731445312,749.85498046875,554982,2026-07-14 14:15:00+00:00
1784038800,749.8483276367188,750.8800048828125,749.780029296875,750.1300048828125,391420,2026-07-14 14:20:00+00:00
1784039100,750.1099853515625,751.2999877929688,749.9600219726562,750.7100219726562,376221,2026-07-14 14:25:00+00:00
1784039400,750.7100219726562,753.3099975585938,750.47998046875,752.02001953125,1053181,2026-07-14 14:30:00+00:00
1784039700,752.0399780273438,752.1500244140625,751.5399780273438,751.9299926757812,503256,2026-07-14 14:35:00+00:00
1784040000,751.9099731445312,752.2849731445312,750.9600219726562,751.094970703125,301720,2026-07-14 14:40:00+00:00
1784040300,751.1099243164062,751.4600219726562,750.77001953125,750.8900146484375,285252,2026-07-14 14:45:00+00:00
1784040600,750.8599853515625,751.594970703125,750.469970703125,751.5900268554688,231046,2026-07-14 14:50:00+00:00
1784040900,751.6099853515625,751.9600219726562,751.510009765625,751.7100219726562,272376,2026-07-14 14:55:00+00:00
1784041200,751.7100219726562,753.0700073242188,751.280029296875,752.3200073242188,656361,2026-07-14 15:00:00+00:00
1784041500,752.3300170898438,753.0499877929688,752.1400146484375,752.77001953125,573488,2026-07-14 15:05:00+00:00
1784041800,752.7999877929688,753.0,752.3599853515625,752.5499877929688,263606,2026-07-14 15:10:00+00:00
1784042100,752.5900268554688,752.64501953125,751.72998046875,751.9500122070312,289094,2026-07-14 15:15:00+00:00
1784042400,751.9400024414062,752.530029296875,751.6500244140625,752.52001953125,206966,2026-07-14 15:20:00+00:00
1784042700,752.52001953125,752.7100219726562,752.2999877929688,752.6599731445312,219382,2026-07-14 15:25:00+00:00
1784043000,752.6400146484375,752.9000244140625,751.8499755859375,751.97998046875,427144,2026-07-14 15:30:00+00:00
1784043300,751.969970703125,752.0449829101562,751.530029296875,751.8599853515625,213412,2026-07-14 15:35:00+00:00
1784043600,751.8499755859375,751.8499755859375,750.760009765625,751.5599975585938,839263,2026-07-14 15:40:00+00:00
1784043900,751.5599975585938,751.9500122070312,751.530029296875,751.6300048828125,195864,2026-07-14 15:45:00+00:00
1784044200,751.5900268554688,751.6699829101562,750.9099731445312,751.0,227158,2026-07-14 15:50:00+00:00
1784044500,751.010009765625,751.1699829101562,750.6199951171875,750.97998046875,201199,2026-07-14 15:55:00+00:00
1784044800,750.989990234375,751.0499877929688,750.0,750.3200073242188,324296,2026-07-14 16:00:00+00:00
1784045100,750.3400268554688,750.7000122070312,750.02001953125,750.4500122070312,271227,2026-07-14 16:05:00+00:00
1784045400,750.4600219726562,750.72998046875,750.02001953125,750.5399780273438,363862,2026-07-14 16:10:00+00:00
1784045700,750.530029296875,750.7100219726562,750.02001953125,750.4299926757812,187051,2026-07-14 16:15:00+00:00
1784046000,750.4299926757812,750.5612182617188,750.0,750.3300170898438,248993,2026-07-14 16:20:00+00:00
1784046300,750.3499755859375,750.9099731445312,750.239990234375,750.780029296875,327748,2026-07-14 16:25:00+00:00
1784046600,750.780029296875,751.1099853515625,750.6199951171875,751.0599975585938,215746,2026-07-14 16:30:00+00:00
1784046900,751.0499877929688,751.3300170898438,750.9506225585938,751.2349853515625,246418,2026-07-14 16:35:00+00:00
1784047200,751.2138061523438,751.739990234375,751.0700073242188,751.4650268554688,273026,2026-07-14 16:40:00+00:00
1784047500,751.4600219726562,751.739990234375,750.9600219726562,751.4000244140625,192444,2026-07-14 16:45:00+00:00
1784047800,751.3900146484375,751.6599731445312,751.280029296875,751.4758911132812,123836,2026-07-14 16:50:00+00:00
1784048100,751.47998046875,751.8499755859375,751.4400024414062,751.8499755859375,136622,2026-07-14 16:55:00+00:00
1784048400,751.8699951171875,752.0499877929688,751.6500244140625,751.7150268554688,241857,2026-07-14 17:00:00+00:00
1784048700,751.719970703125,752.2000122070312,751.5599975585938,752.119873046875,141361,2026-07-14 17:05:00+00:00
1784049000,752.0999755859375,752.2100219726562,751.8099975585938,751.8099975585938,260806,2026-07-14 17:10:00+00:00
1784049300,751.8099975585938,752.1300048828125,751.5,752.0700073242188,223187,2026-07-14 17:15:00+00:00
1784049600,752.0850219726562,752.6099853515625,752.0850219726562,752.4299926757812,205631,2026-07-14 17:20:00+00:00
1784049900,752.4400024414062,752.5599975585938,752.239990234375,752.2999877929688,143521,2026-07-14 17:25:00+00:00
1784050200,752.3200073242188,752.489990234375,752.0,752.010009765625,137820,2026-07-14 17:30:00+00:00
1784050500,752.0050048828125,752.1300048828125,751.7999877929688,752.1201171875,164530,2026-07-14 17:35:00+00:00
1784050800,752.135009765625,752.1900024414062,751.9000244140625,752.0399780273438,137379,2026-07-14 17:40:00+00:00
1784051100,752.0599975585938,752.25,751.760009765625,752.0800170898438,138101,2026-07-14 17:45:00+00:00
1784051400,752.0800170898438,752.3099975585938,752.0700073242188,752.2260131835938,123216,2026-07-14 17:50:00+00:00
1784051700,752.219970703125,752.3099975585938,752.1300048828125,752.2750244140625,143473,2026-07-14 17:55:00+00:00
1784052000,752.280029296875,752.47998046875,751.9299926757812,752.4400024414062,229483,2026-07-14 18:00:00+00:00
1784052300,752.4500122070312,752.5,752.260009765625,752.4000244140625,143498,2026-07-14 18:05:00+00:00
1784052600,752.4000244140625,752.6300048828125,752.3400268554688,752.5999755859375,149750,2026-07-14 18:10:00+00:00
1784052900,752.5994873046875,752.77001953125,752.4500122070312,752.6199951171875,197275,2026-07-14 18:15:00+00:00
1784053200,752.60498046875,752.760009765625,752.4099731445312,752.4400024414062,174450,2026-07-14 18:20:00+00:00
1784053500,752.4598999023438,752.6099853515625,752.2999877929688,752.5,261376,2026-07-14 18:25:00+00:00
1784053800,752.4849853515625,752.5595092773438,752.3300170898438,752.4600219726562,196639,2026-07-14 18:30:00+00:00
1784054100,752.469970703125,752.5999755859375,752.0,752.3499755859375,311116,2026-07-14 18:35:00+00:00
1784054400,752.3400268554688,752.3400268554688,751.6599731445312,752.010009765625,409466,2026-07-14 18:40:00+00:00
1784054700,752.010009765625,752.239990234375,751.9000244140625,751.9500122070312,236819,2026-07-14 18:45:00+00:00
1784055000,751.969970703125,752.3200073242188,751.8599853515625,752.239990234375,1189488,2026-07-14 18:50:00+00:00
1784055300,752.2100219726562,752.27001953125,752.0800170898438,752.1704711914062,211229,2026-07-14 18:55:00+00:00
1784055600,752.1900024414062,752.27001953125,751.8699951171875,751.969970703125,388032,2026-07-14 19:00:00+00:00
1784055900,751.9500122070312,752.1099853515625,751.8400268554688,751.9025268554688,342304,2026-07-14 19:05:00+00:00
1784056200,751.8900146484375,752.1400146484375,751.77001953125,752.0599975585938,312246,2026-07-14 19:10:00+00:00
1784056500,752.0800170898438,752.25,751.7999877929688,752.0900268554688,802910,2026-07-14 19:15:00+00:00
1784056800,752.1099853515625,752.4400024414062,752.0588989257812,752.4149780273438,245238,2026-07-14 19:20:00+00:00
1784057100,752.4000244140625,752.4500122070312,752.1199951171875,752.1500244140625,263064,2026-07-14 19:25:00+00:00
1784057400,752.1599731445312,752.1699829101562,751.7100219726562,752.02001953125,538087,2026-07-14 19:30:00+00:00
1784057700,752.02001953125,752.3200073242188,751.8800048828125,751.9600219726562,423156,2026-07-14 19:35:00+00:00
1784058000,751.9600219726562,752.4000244140625,751.9099731445312,752.2899780273438,365949,2026-07-14 19:40:00+00:00
1784058300,752.280029296875,752.52001953125,752.25,752.4749755859375,576226,2026-07-14 19:45:00+00:00
1784058600,752.47998046875,752.52001953125,752.0900268554688,752.094970703125,1178683,2026-07-14 19:50:00+00:00
1784058900,752.0999755859375,752.489990234375,751.7899780273438,751.8699951171875,2436651,2026-07-14 19:55:00+00:00
1784122200,754.239990234375,755.260009765625,754.2000122070312,755.1900024414062,1860971,2026-07-15 13:30:00+00:00
1784122500,755.2000122070312,755.5800170898438,754.510009765625,754.8400268554688,635841,2026-07-15 13:35:00+00:00
1784122800,754.8599853515625,754.8599853515625,754.280029296875,754.3599853515625,488224,2026-07-15 13:40:00+00:00
1784123100,754.3599853515625,754.47998046875,753.3499755859375,753.5599975585938,605047,2026-07-15 13:45:00+00:00
1784123400,753.5800170898438,754.0800170898438,753.1799926757812,754.0800170898438,833149,2026-07-15 13:50:00+00:00
1784123700,754.0599975585938,754.6099853515625,753.9199829101562,754.4500122070312,462875,2026-07-15 13:55:00+00:00
1784124000,754.52001953125,755.1799926757812,754.5,754.77001953125,660710,2026-07-15 14:00:00+00:00
1784124300,754.8099975585938,755.3200073242188,754.6400146484375,755.0499877929688,516448,2026-07-15 14:05:00+00:00
1784124600,755.0599975585938,755.2150268554688,754.6400146484375,754.739990234375,345983,2026-07-15 14:10:00+00:00
1784124900,754.760009765625,755.5599975585938,754.7100219726562,755.3200073242188,351336,2026-07-15 14:15:00+00:00
1784125200,755.3300170898438,755.3699951171875,753.3499755859375,753.8049926757812,925807,2026-07-15 14:20:00+00:00
1784125500,753.7999877929688,754.7225952148438,753.3800048828125,754.6199951171875,714426,2026-07-15 14:25:00+00:00
1784125800,754.6400146484375,754.8699951171875,753.9500122070312,754.5999755859375,490534,2026-07-15 14:30:00+00:00
1784126100,754.6300048828125,754.7899780273438,753.5150146484375,753.669921875,420871,2026-07-15 14:35:00+00:00
1784126400,753.6699829101562,753.97998046875,752.8200073242188,753.5299072265625,471107,2026-07-15 14:40:00+00:00
1784126700,753.5050048828125,753.8300170898438,752.9099731445312,753.7899780273438,461978,2026-07-15 14:45:00+00:00
1784127000,753.7999877929688,753.8250122070312,752.7410278320312,753.0499877929688,412255,2026-07-15 14:50:00+00:00
1784127300,753.0800170898438,753.530029296875,752.8400268554688,753.460693359375,287590,2026-07-15 14:55:00+00:00
1784127600,753.47998046875,753.6799926757812,753.0599975585938,753.2100219726562,246355,2026-07-15 15:00:00+00:00
1784127900,753.2100219726562,754.1500244140625,752.989990234375,754.0349731445312,272481,2026-07-15 15:05:00+00:00
1784128200,754.030029296875,754.1599731445312,753.0800170898438,753.1400146484375,346951,2026-07-15 15:10:00+00:00
1784128500,753.135009765625,753.364990234375,752.2000122070312,753.280029296875,491451,2026-07-15 15:15:00+00:00
1784128800,753.27001953125,753.27001953125,752.469970703125,752.9199829101562,289074,2026-07-15 15:20:00+00:00
1784129100,752.9199829101562,753.6199951171875,752.780029296875,753.60498046875,389621,2026-07-15 15:25:00+00:00
1784129400,753.5999755859375,753.8400268554688,753.1500244140625,753.5700073242188,333737,2026-07-15 15:30:00+00:00
1784129700,753.530029296875,753.780029296875,753.030029296875,753.6799926757812,268186,2026-07-15 15:35:00+00:00
1784130000,753.6900024414062,753.760009765625,753.0399780273438,753.1500244140625,192917,2026-07-15 15:40:00+00:00
1784130300,753.1500244140625,753.239990234375,752.780029296875,752.8200073242188,296635,2026-07-15 15:45:00+00:00
1784130600,752.8099975585938,752.8300170898438,752.3300170898438,752.7100219726562,352785,2026-07-15 15:50:00+00:00
1784130900,752.6900024414062,752.780029296875,752.280029296875,752.6694946289062,188506,2026-07-15 15:55:00+00:00
1784131200,752.6400146484375,752.8280029296875,751.760009765625,752.0800170898438,442535,2026-07-15 16:00:00+00:00
1784131500,752.0900268554688,752.1099853515625,751.3900146484375,751.9500122070312,418461,2026-07-15 16:05:00+00:00
1784131800,751.9500122070312,752.0700073242188,751.1400146484375,751.219970703125,302078,2026-07-15 16:10:00+00:00
1784132100,751.2000122070312,751.3800048828125,750.9099731445312,751.0399780273438,408972,2026-07-15 16:15:00+00:00
1784132400,751.030029296875,751.1699829101562,750.4400024414062,750.5399780273438,474285,2026-07-15 16:20:00+00:00
1784132700,750.530029296875,750.8997192382812,750.4400024414062,750.8300170898438,351428,2026-07-15 16:25:00+00:00
1784133000,750.8099975585938,751.1900024414062,750.4500122070312,750.5499877929688,330946,2026-07-15 16:30:00+00:00
1784133300,750.5700073242188,750.6199951171875,750.219970703125,750.4400024414062,312851,2026-07-15 16:35:00+00:00
1784133600,750.4400024414062,750.9400024414062,750.2000122070312,750.9099731445312,329120,2026-07-15 16:40:00+00:00
1784133900,750.9199829101562,752.3200073242188,750.72998046875,751.3300170898438,769995,2026-07-15 16:45:00+00:00
1784134200,751.3300170898438,751.8400268554688,751.2899780273438,751.4299926757812,325864,2026-07-15 16:50:00+00:00
1784134500,751.4199829101562,751.6799926757812,750.9603271484375,751.6699829101562,310052,2026-07-15 16:55:00+00:00
1784134800,751.6799926757812,752.0700073242188,751.5800170898438,751.9199829101562,331458,2026-07-15 17:00:00+00:00
1784135100,751.9249877929688,752.4025268554688,751.8400268554688,752.0999755859375,671669,2026-07-15 17:05:00+00:00
1784135400,752.10498046875,752.260009765625,751.780029296875,751.7999877929688,281877,2026-07-15 17:10:00+00:00
1784135700,751.8099975585938,752.530029296875,751.760009765625,752.4000244140625,301258,2026-07-15 17:15:00+00:00
1784136000,752.405029296875,752.5900268554688,752.22998046875,752.4500122070312,137027,2026-07-15 17:20:00+00:00
1784136300,752.4500122070312,752.8499755859375,752.3499755859375,752.8099975585938,291833,2026-07-15 17:25:00+00:00
1784136600,752.8099975585938,753.2100219726562,752.8099975585938,753.0900268554688,412691,2026-07-15 17:30:00+00:00
1784136900,753.1090087890625,753.4500122070312,753.010009765625,753.3900146484375,300636,2026-07-15 17:35:00+00:00
1784137200,753.4000244140625,753.4400024414062,753.2000122070312,753.3300170898438,222664,2026-07-15 17:40:00+00:00
1784137500,753.3300170898438,754.0750122070312,753.25,754.0399780273438,310038,2026-07-15 17:45:00+00:00
1784137800,754.0349731445312,754.5499877929688,753.8499755859375,754.469970703125,386878,2026-07-15 17:50:00+00:00
1784138100,754.4600219726562,754.4600219726562,754.010009765625,754.1901245117188,458575,2026-07-15 17:55:00+00:00
1784138400,754.2000122070312,754.5499877929688,754.1400146484375,754.3400268554688,285025,2026-07-15 18:00:00+00:00
1784138700,754.3400268554688,754.6500244140625,754.280029296875,754.5499877929688,288219,2026-07-15 18:05:00+00:00
1784139000,754.5650024414062,754.75,754.5349731445312,754.5499877929688,391860,2026-07-15 18:10:00+00:00
1784139300,754.5549926757812,754.5599975585938,754.219970703125,754.3250122070312,528603,2026-07-15 18:15:00+00:00
1784139600,754.3250122070312,754.8400268554688,754.3150024414062,754.7000122070312,315746,2026-07-15 18:20:00+00:00
1784139900,754.7000122070312,754.7999877929688,754.5800170898438,754.635009765625,460728,2026-07-15 18:25:00+00:00
1784140200,754.635009765625,754.9199829101562,754.530029296875,754.8200073242188,462961,2026-07-15 18:30:00+00:00
1784140500,754.8099975585938,754.8200073242188,754.4400024414062,754.489990234375,264606,2026-07-15 18:35:00+00:00
1784140800,754.489990234375,754.5800170898438,754.0,754.02001953125,284690,2026-07-15 18:40:00+00:00
1784141100,754.030029296875,754.0399780273438,753.3800048828125,753.6300048828125,461585,2026-07-15 18:45:00+00:00
1784141400,753.6500244140625,753.7349853515625,753.1599731445312,753.3699951171875,495806,2026-07-15 18:50:00+00:00
1784141700,753.3400268554688,753.530029296875,753.0999755859375,753.1900024414062,281419,2026-07-15 18:55:00+00:00
1784142000,753.1900024414062,753.72998046875,753.0499877929688,753.6599731445312,352061,2026-07-15 19:00:00+00:00
1784142300,753.6699829101562,753.8300170898438,753.489990234375,753.5700073242188,329593,2026-07-15 19:05:00+00:00
1784142600,753.5399780273438,753.9299926757812,753.469970703125,753.780029296875,371501,2026-07-15 19:10:00+00:00
1784142900,753.780029296875,753.8400268554688,753.52001953125,753.530029296875,250645,2026-07-15 19:15:00+00:00
1784143200,753.530029296875,753.5599975585938,753.1699829101562,753.3400268554688,395568,2026-07-15 19:20:00+00:00
1784143500,753.3300170898438,753.77001953125,753.1699829101562,753.6300048828125,383228,2026-07-15 19:25:00+00:00
1784143800,753.6300048828125,753.9299926757812,753.0900268554688,753.260009765625,924330,2026-07-15 19:30:00+00:00
1784144100,753.280029296875,753.9000244140625,753.1300048828125,753.8499755859375,598236,2026-07-15 19:35:00+00:00
1784144400,753.8400268554688,754.2100219726562,753.77001953125,754.094970703125,642535,2026-07-15 19:40:00+00:00
1784144700,754.0800170898438,754.1500244140625,753.5,753.6300048828125,779156,2026-07-15 19:45:00+00:00
1784145000,753.6300048828125,754.1799926757812,753.6300048828125,754.1599731445312,1454644,2026-07-15 19:50:00+00:00
1784145300,754.1599731445312,754.7999877929688,754.1599731445312,754.72998046875,2213854,2026-07-15 19:55:00+00:00
1784208600,752.760009765625,753.52001953125,752.0900268554688,752.2000122070312,2043117,2026-07-16 13:30:00+00:00
1784208900,752.2000122070312,752.52001953125,751.6400146484375,751.7100219726562,556064,2026-07-16 13:35:00+00:00
1784209200,751.719970703125,752.2899780273438,751.0900268554688,751.260009765625,660254,2026-07-16 13:40:00+00:00
1784209500,751.2999877929688,751.7000122070312,750.6699829101562,751.0499877929688,704345,2026-07-16 13:45:00+00:00
1784209800,751.0449829101562,752.260009765625,750.989990234375,751.47998046875,569436,2026-07-16 13:50:00+00:00
1784210100,751.47998046875,752.1199951171875,751.0,751.905029296875,356333,2026-07-16 13:55:00+00:00
1784210400,751.9000244140625,752.8201904296875,751.6400146484375,752.719970703125,660715,2026-07-16 14:00:00+00:00
1784210700,752.739990234375,753.5499877929688,752.5900268554688,753.3905029296875,524923,2026-07-16 14:05:00+00:00
1784211000,753.3900146484375,753.6099853515625,753.2000122070312,753.3599853515625,399437,2026-07-16 14:10:00+00:00
1784211300,753.3599853515625,753.9299926757812,753.2050170898438,753.8599853515625,316165,2026-07-16 14:15:00+00:00
1784211600,753.8599853515625,753.9299926757812,753.0700073242188,753.6699829101562,516302,2026-07-16 14:20:00+00:00
1784211900,753.6400146484375,754.3880004882812,753.2899780273438,754.3499755859375,507544,2026-07-16 14:25:00+00:00
1784212200,754.3400268554688,754.4400024414062,753.9849853515625,754.189208984375,373892,2026-07-16 14:30:00+00:00
1784212500,754.1699829101562,754.52001953125,753.8200073242188,753.9400024414062,294450,2026-07-16 14:35:00+00:00
1784212800,753.9299926757812,754.4298706054688,753.75,754.3699951171875,342619,2026-07-16 14:40:00+00:00
1784213100,754.3699951171875,754.5700073242188,754.1500244140625,754.1900024414062,368465,2026-07-16 14:45:00+00:00
1784213400,754.1699829101562,754.260009765625,753.530029296875,753.6790771484375,362500,2026-07-16 14:50:00+00:00
1784213700,753.6500244140625,754.2000122070312,753.3400268554688,754.1699829101562,452264,2026-07-16 14:55:00+00:00
1784214000,754.2000122070312,754.3800048828125,753.6099853515625,753.6599731445312,234055,2026-07-16 15:00:00+00:00
1784214300,753.6300048828125,753.7999877929688,753.0800170898438,753.530029296875,390780,2026-07-16 15:05:00+00:00
1784214600,753.52001953125,753.780029296875,753.0800170898438,753.3250122070312,224791,2026-07-16 15:10:00+00:00
1784214900,753.3300170898438,753.6397705078125,752.97998046875,753.6300048828125,336034,2026-07-16 15:15:00+00:00
1784215200,753.6199951171875,753.6500244140625,753.030029296875,753.6199951171875,309732,2026-07-16 15:20:00+00:00
1784215500,753.6199951171875,754.4400024414062,753.5599975585938,753.8001098632812,302836,2026-07-16 15:25:00+00:00
1784215800,753.8200073242188,754.22998046875,753.27001953125,754.2000122070312,294692,2026-07-16 15:30:00+00:00
1784216100,754.1900024414062,754.4000244140625,753.8300170898438,754.3200073242188,195474,2026-07-16 15:35:00+00:00
1784216400,754.3098754882812,754.405029296875,753.52001953125,753.6599731445312,225776,2026-07-16 15:40:00+00:00
1784216700,753.6599731445312,753.6599731445312,753.030029296875,753.5399780273438,240122,2026-07-16 15:45:00+00:00
1784217000,753.510009765625,754.0999755859375,753.510009765625,753.7899780273438,362195,2026-07-16 15:50:00+00:00
1784217300,753.780029296875,753.7899780273438,753.3099975585938,753.5700073242188,203375,2026-07-16 15:55:00+00:00
1784217600,753.5999755859375,753.5999755859375,752.72998046875,752.75,158344,2026-07-16 16:00:00+00:00
1784217900,752.7449951171875,753.0499877929688,752.3599853515625,752.8900146484375,643228,2026-07-16 16:05:00+00:00
1784218200,752.8900146484375,752.9000244140625,751.9600219726562,752.0399780273438,494795,2026-07-16 16:10:00+00:00
1784218500,752.030029296875,752.544921875,751.8900146484375,752.219970703125,319281,2026-07-16 16:15:00+00:00
1784218800,752.219970703125,752.219970703125,751.5399780273438,751.6599731445312,441782,2026-07-16 16:20:00+00:00
1784219100,751.6300048828125,752.1198120117188,751.4500122070312,751.9299926757812,199395,2026-07-16 16:25:00+00:00
1784219400,751.9400024414062,752.5399780273438,751.9099731445312,752.1900024414062,222424,2026-07-16 16:30:00+00:00
1784219700,752.1900024414062,752.3599853515625,751.8599853515625,751.9000244140625,171786,2026-07-16 16:35:00+00:00
1784220000,751.9000244140625,752.219970703125,751.780029296875,751.969970703125,251292,2026-07-16 16:40:00+00:00
1784220300,751.969970703125,752.2064819335938,751.5900268554688,752.010009765625,283777,2026-07-16 16:45:00+00:00
1784220600,752.010009765625,752.6699829101562,751.8699951171875,752.6099853515625,226146,2026-07-16 16:50:00+00:00
1784220900,752.5999755859375,752.969970703125,752.5999755859375,752.8599853515625,513213,2026-07-16 16:55:00+00:00
1784221200,752.8800048828125,752.9099731445312,752.2000122070312,752.5999755859375,260222,2026-07-16 17:00:00+00:00
1784221500,752.5800170898438,752.8200073242188,752.2000122070312,752.7000122070312,198029,2026-07-16 17:05:00+00:00
1784221800,752.6699829101562,752.780029296875,752.1300048828125,752.1900024414062,197377,2026-07-16 17:10:00+00:00
1784222100,752.1900024414062,752.530029296875,752.1099853515625,752.4199829101562,146370,2026-07-16 17:15:00+00:00
1784222400,752.4000244140625,752.52001953125,752.0399780273438,752.0399780273438,903887,2026-07-16 17:20:00+00:00
1784222700,752.0499877929688,752.8499755859375,752.030029296875,752.7050170898438,179454,2026-07-16 17:25:00+00:00
1784223000,752.7100219726562,752.8099975585938,752.0399169921875,752.1099853515625,147944,2026-07-16 17:30:00+00:00
1784223300,752.1199951171875,752.2001953125,751.5399780273438,751.6500244140625,377853,2026-07-16 17:35:00+00:00
1784223600,751.6400146484375,751.6400146484375,751.0999755859375,751.4199829101562,664324,2026-07-16 17:40:00+00:00
1784223900,751.4299926757812,751.8900146484375,751.0800170898438,751.6799926757812,345693,2026-07-16 17:45:00+00:00
1784224200,751.6950073242188,751.8900146484375,751.3699951171875,751.5800170898438,154170,2026-07-16 17:50:00+00:00
1784224500,751.5700073242188,751.5800170898438,751.0850219726562,751.3099975585938,197753,2026-07-16 17:55:00+00:00
1784224800,751.3300170898438,751.47998046875,750.8900146484375,750.8900146484375,298249,2026-07-16 18:00:00+00:00
1784225100,750.9000244140625,750.9450073242188,750.4600219726562,750.739990234375,549605,2026-07-16 18:05:00+00:00
1784225400,750.739990234375,751.4500122070312,750.7100219726562,750.72998046875,426432,2026-07-16 18:10:00+00:00
1784225700,750.7000122070312,751.3400268554688,750.4600219726562,751.2000122070312,427658,2026-07-16 18:15:00+00:00
1784226000,751.1900024414062,751.7100219726562,751.1400146484375,751.3400268554688,337512,2026-07-16 18:20:00+00:00
1784226300,751.3599853515625,751.5,750.8699951171875,750.9099731445312,389898,2026-07-16 18:25:00+00:00
1784226600,750.9199829101562,750.9299926757812,750.5499877929688,750.719970703125,208525,2026-07-16 18:30:00+00:00
1784226900,750.6799926757812,750.6799926757812,750.3499755859375,750.3599853515625,262718,2026-07-16 18:35:00+00:00
1784227200,750.3599853515625,750.7000122070312,749.9199829101562,750.52001953125,515040,2026-07-16 18:40:00+00:00
1784227500,750.5,750.9000244140625,750.2999877929688,750.77001953125,286190,2026-07-16 18:45:00+00:00
1784227800,750.760009765625,750.9299926757812,750.219970703125,750.219970703125,264072,2026-07-16 18:50:00+00:00
1784228100,750.219970703125,750.47998046875,750.1099853515625,750.22998046875,597119,2026-07-16 18:55:00+00:00
1784228400,750.219970703125,750.7000122070312,750.0900268554688,750.530029296875,297832,2026-07-16 19:00:00+00:00
1784228700,750.510009765625,750.6799926757812,749.760009765625,749.77001953125,393706,2026-07-16 19:05:00+00:00
1784229000,749.75,749.8499755859375,749.5800170898438,749.760009765625,355767,2026-07-16 19:10:00+00:00
1784229300,749.739990234375,749.8800048828125,749.4000854492188,749.760009765625,701998,2026-07-16 19:15:00+00:00
1784229600,749.760009765625,750.010009765625,749.5,749.510009765625,913161,2026-07-16 19:20:00+00:00
1784229900,749.5150146484375,749.6300048828125,748.8599853515625,749.0999755859375,632627,2026-07-16 19:25:00+00:00
1784230200,749.0800170898438,749.1599731445312,748.4299926757812,748.6900024414062,751215,2026-07-16 19:30:00+00:00
1784230500,748.6799926757812,749.1500244140625,748.4000244140625,749.030029296875,626528,2026-07-16 19:35:00+00:00
1784230800,749.02001953125,749.1599731445312,748.47998046875,748.52001953125,1807922,2026-07-16 19:40:00+00:00
1784231100,748.510009765625,748.6300048828125,747.8800048828125,748.2100219726562,1519249,2026-07-16 19:45:00+00:00
1784231400,748.2100219726562,750.0499877929688,748.1900024414062,749.97998046875,2764428,2026-07-16 19:50:00+00:00
1784231700,749.989990234375,751.0399780273438,749.989990234375,750.760009765625,3634040,2026-07-16 19:55:00+00:00
1784295000,742.0800170898438,742.6199951171875,741.010009765625,741.032470703125,3646013,2026-07-17 13:30:00+00:00
1784295300,741.0399780273438,741.6599731445312,740.7999877929688,741.52001953125,2254283,2026-07-17 13:35:00+00:00
